순위,기간,영화코드,영화명(국문),기간순위,기간시작,기간종료,개봉일,감독명(국문),감독명(영문) 
4,20061113~20061119,20060352,누가 그녀와 잤을까?,20061113~200611194,20061113,20061119,2006-11-16,김유성,KIM Yu-sung
1,20061106~20061112,20060264,악마는 프라다를 입는다,20061106~200611121,20061106,20061112,2006-10-25,데이빗 프랭클,David Frankel
2,20061106~20061112,20060316,사랑 따윈 필요 없어,20061106~200611122,20061106,20061112,2006-11-09,이철하,LEE Cheol-ha
3,20061106~20061112,20060301,데스노트,20061106~200611123,20061106,20061112,2006-11-02,카네코 슈스케,Shusuke Kaneko
4,20061106~20061112,20060261,열혈남아,20061106~200611124,20061106,20061112,2006-11-09,이정범,LEE Jeong-beom
1,20061030~20061105,20060264,악마는 프라다를 입는다,20061030~200611051,20061030,20061105,2006-10-25,데이빗 프랭클,David Frankel
2,20061030~20061105,20060292,거룩한 계보,20061030~200611052,20061030,20061105,2006-10-19,장진,JANG Jin
3,20061030~20061105,20060277,타짜,20061030~200611053,20061030,20061105,2006-09-28,최동훈,CHOI Dong-hoon
4,20061030~20061105,20060279,마음이...,20061030~200611054,20061030,20061105,2006-10-26,오달균,OH Dal-kyun
1,20061023~20061029,20060292,거룩한 계보,20061023~200610291,20061023,20061029,2006-10-19,장진,JANG Jin
2,20061023~20061029,20060277,타짜,20061023~200610292,20061023,20061029,2006-09-28,최동훈,CHOI Dong-hoon
3,20061023~20061029,20060264,악마는 프라다를 입는다,20061023~200610293,20061023,20061029,2006-10-25,데이빗 프랭클,David Frankel
4,20061023~20061029,20060288,가을로,20061023~200610294,20061023,20061029,2006-10-26,김대승,KIM Dai-seung
1,20061016~20061022,20060277,타짜,20061016~200610221,20061016,20061022,2006-09-28,최동훈,CHOI Dong-hoon
2,20061016~20061022,20060292,거룩한 계보,20061016~200610222,20061016,20061022,2006-10-19,장진,JANG Jin
3,20061016~20061022,20060284,라디오 스타,20061016~200610223,20061016,20061022,2006-09-28,이준익,LEE Joon-ik
4,20061016~20061022,20060262,월드 트레이드 센터,20061016~200610224,20061016,20061022,2006-10-15,올리버 스톤,Oliver Stone
1,20061009~20061015,20060277,타짜,20061009~200610151,20061009,20061015,2006-09-28,최동훈,CHOI Dong-hoon
2,20061009~20061015,20060284,라디오 스타,20061009~200610152,20061009,20061015,2006-09-28,이준익,LEE Joon-ik
3,20061009~20061015,20060257,가문의 부활 - 가문의 영광3,20061009~200610153,20061009,20061015,2006-09-21,정용기,JEONG Yong-ki
4,20061009~20061015,20060244,우리들의 행복한 시간,20061009~200610154,20061009,20061015,2006-09-14,송해성,SONG Hae-sung
1,20061002~20061008,20060277,타짜,20061002~200610081,20061002,20061008,2006-09-28,최동훈,CHOI Dong-hoon
2,20061002~20061008,20060257,가문의 부활 - 가문의 영광3,20061002~200610082,20061002,20061008,2006-09-21,정용기,JEONG Yong-ki
3,20061002~20061008,20060284,라디오 스타,20061002~200610083,20061002,20061008,2006-09-28,이준익,LEE Joon-ik
4,20061002~20061008,20060244,우리들의 행복한 시간,20061002~200610084,20061002,20061008,2006-09-14,송해성,SONG Hae-sung
1,20060925~20061001,20060277,타짜,20060925~200610011,20060925,20061001,2006-09-28,최동훈,CHOI Dong-hoon
2,20060925~20061001,20060257,가문의 부활 - 가문의 영광3,20060925~200610012,20060925,20061001,2006-09-21,정용기,JEONG Yong-ki
3,20060925~20061001,20060244,우리들의 행복한 시간,20060925~200610013,20060925,20061001,2006-09-14,송해성,SONG Hae-sung
4,20060925~20061001,20060284,라디오 스타,20060925~200610014,20060925,20061001,2006-09-28,이준익,LEE Joon-ik
1,20060918~20060924,20060257,가문의 부활 - 가문의 영광3,20060918~200609241,20060918,20060924,2006-09-21,정용기,JEONG Yong-ki
2,20060918~20060924,20060244,우리들의 행복한 시간,20060918~200609242,20060918,20060924,2006-09-14,송해성,SONG Hae-sung
3,20060918~20060924,20060258,야연,20060918~200609243,20060918,20060924,2006-09-21,펑샤오강,Xiaogang Feng
4,20060918~20060924,20060242,"연애, 그 참을 수 없는 가벼움",20060918~200609244,20060918,20060924,2006-09-07,김해곤,KIM Hae-gon
1,20060911~20060917,20060244,우리들의 행복한 시간,20060911~200609171,20060911,20060917,2006-09-14,송해성,SONG Hae-sung
2,20060911~20060917,20060242,"연애, 그 참을 수 없는 가벼움",20060911~200609172,20060911,20060917,2006-09-07,김해곤,KIM Hae-gon
3,20060911~20060917,20060234,"두뇌유희프로젝트, 퍼즐",20060911~200609173,20060911,20060917,2006-09-14,김태경,KIM Tae-kyung
4,20060911~20060917,20060222,천하장사 마돈나,20060911~200609174,20060911,20060917,2006-08-31,이해준,LEE Hae-jun
1,20060904~20060910,20060241,일본침몰,20060904~200609101,20060904,20060910,2006-08-31,히구치 신지,Shinji Higuchi
2,20060904~20060910,20060242,"연애, 그 참을 수 없는 가벼움",20060904~200609102,20060904,20060910,2006-09-07,김해곤,KIM Hae-gon
3,20060904~20060910,20060151,괴물,20060904~200609103,20060904,20060910,2006-07-27,봉준호,BONG Joon-ho
4,20060904~20060910,20060222,천하장사 마돈나,20060904~200609104,20060904,20060910,2006-08-31,이해준,LEE Hae-jun
1,20060828~20060903,20060241,일본침몰,20060828~200609031,20060828,20060903,2006-08-31,히구치 신지,Shinji Higuchi
2,20060828~20060903,20060151,괴물,20060828~200609032,20060828,20060903,2006-07-27,봉준호,BONG Joon-ho
3,20060828~20060903,20060225,예의없는 것들,20060828~200609033,20060828,20060903,2006-08-24,박철희,PARK Chul-hee
4,20060828~20060903,20060222,천하장사 마돈나,20060828~200609034,20060828,20060903,2006-08-31,이해준,LEE Hae-jun
1,20060821~20060827,20060151,괴물,20060821~200608271,20060821,20060827,2006-07-27,봉준호,BONG Joon-ho
2,20060821~20060827,20060225,예의없는 것들,20060821~200608272,20060821,20060827,2006-08-24,박철희,PARK Chul-hee
3,20060821~20060827,20060214,각설탕,20060821~200608273,20060821,20060827,2006-08-10,이환경,LEE Hwan-kyung
4,20060821~20060827,20060229,아이스케키,20060821~200608274,20060821,20060827,2006-08-24,여인광,YEO In-gwang
1,20060814~20060820,20060151,괴물,20060814~200608201,20060814,20060820,2006-07-27,봉준호,BONG Joon-ho
2,20060814~20060820,20060214,각설탕,20060814~200608202,20060814,20060820,2006-08-10,이환경,LEE Hwan-kyung
3,20060814~20060820,20060197,몬스터 하우스,20060814~200608203,20060814,20060820,2006-08-10,길 키넌,Gil Kenan
4,20060814~20060820,20060224,신데렐라,20060814~200608204,20060814,20060820,2006-08-17,봉만대,BONG Man-dae
1,20060807~20060813,20060151,괴물,20060807~200608131,20060807,20060813,2006-07-27,봉준호,BONG Joon-ho
2,20060807~20060813,20060197,몬스터 하우스,20060807~200608132,20060807,20060813,2006-08-10,길 키넌,Gil Kenan
3,20060807~20060813,20060218,다세포소녀,20060807~200608133,20060807,20060813,2006-08-10,이재용,E J-yong
4,20060807~20060813,20060214,각설탕,20060807~200608134,20060807,20060813,2006-08-10,이환경,LEE Hwan-kyung
1,20060731~20060806,20060151,괴물,20060731~200608061,20060731,20060806,2006-07-27,봉준호,BONG Joon-ho
